,SYMBOL,NAME OF COMPANY,cm26JUL2023bhav.csv,cm25JUL2023bhav.csv,cm24JUL2023bhav.csv,cm21JUL2023bhav.csv,cm20JUL2023bhav.csv,cm19JUL2023bhav.csv,cm18JUL2023bhav.csv,cm17JUL2023bhav.csv,cm14JUL2023bhav.csv,cm13JUL2023bhav.csv,cm12JUL2023bhav.csv,cm11JUL2023bhav.csv,cm10JUL2023bhav.csv,cm07JUL2023bhav.csv,cm06JUL2023bhav.csv,cm05JUL2023bhav.csv,cm04JUL2023bhav.csv,cm03JUL2023bhav.csv
308,CASTROLIND,Castrol India Limited,5.72366022602989,1.5925925925925968,0.4090740052064049,2.5944296070202038,-0.7196969696969611,1.6166281755196261,-1.141552511415525,-0.4168245547555764,0.3803727653100038,-1.9761372110365443,0.67567567567568,5.5885850178358965,-1.4837953924248384,2.5220176140912773,0.32128514056225355,0.7689194658033208,0.8571428571428548,1.407284768211923
309,CCCL,Consolidated Construction Consortium Limited,,,,,,,,,,,,,,,,,,
310,CCHHL,Country Club Hospitality & Holidays Limited,-1.4285714285714235,2.1897810218978155,-0.7246376811594305,0.0,0.7299270072992805,-0.7246376811594305,0.7299270072992805,0.0,0.0,0.0,-2.142857142857148,-0.7092198581560258,0.0,-2.083333333333338,0.0,0.6993006993006968,0.0,-0.694444444444442
311,CCL,CCL Products (India) Limited,0.4998361193051384,-1.9207586594872512,-0.8604892040474827,2.5743707093821513,-1.2588766946417151,-0.15309000080572585,-8.594785682722055,-6.987258528565557,-1.3115197404002223,1.7681458548331646,-0.04813643240269876,0.6366782006920446,2.4096385542168677,-2.8638303731240473,4.949064373961419,2.3666888543746767,1.5242528908244448,0.21822560012039002
312,CDSL,Central Depository Services (India) Limited,0.2869803756066758,-0.19796141858309402,0.021064161435733243,-0.9761795502899375,-0.8971390772283889,0.3526531966975065,-2.0004065867046075,1.7878574680296244,1.2741523114967135,-1.8955592105263122,1.329111287029711,-0.5963967695175022,2.430850161208221,-1.032832311697051,-0.4721908821194153,4.579819079666116,-0.6771127219063288,3.709205491784834
313,CEATLTD,CEAT Limited,0.7712341765762818,1.5832974425234465,0.35193875030870697,-2.172468641150052,4.208891966177786,-1.0032402791624975,-1.7429282827870638,1.0393038314018344,-2.1054969013060982,-0.44014792185868123,1.088988216172295,-2.1685118562541064,4.252056611202071,-2.9111173701364166,18.71507045617388,2.625064339812248,-1.5491904152892129,-0.25753345528063487
314,CELEBRITY,Celebrity Fashions Limited,0.3846153846153901,3.174603174603177,0.0,-3.0769230769230793,0.0,-2.9850746268656745,1.1320754716981158,0.37878787878788417,1.1494252873563109,-4.395604395604393,-0.36496350364962726,-1.438848920863317,0.3610108303249149,-0.35971223021583243,0.3610108303249149,0.3623188405797024,0.7299270072992805,-1.0830324909747318
315,CENTENKA,Century Enka Limited,0.0,0.2617489589530096,0.20267048164044418,-0.46279814880741554,-0.11852554225435581,0.011853959222382969,-0.40141676505312596,-0.5635125616341812,1.2962302295159922,-0.7904672015101517,-0.2236609770453181,0.3662570888468836,-1.6842838889534208,-0.6348107109879964,-1.4558689717925464,0.3423875827436658,1.0727880955127544,-0.17273146015660987
316,CENTEXT,Century Extrusions Limited,1.4778325123152742,0.0,-2.4038461538461537,-1.4218009478673017,0.0,-0.4716981132075371,1.9230769230769162,0.9708737864077635,5.10204081632653,-0.5076142131979587,-0.5050505050505122,-0.5025125628140596,0.0,-0.5000000000000071,-0.4975124378109523,0.0,1.5151515151515187,0.5076142131979768
317,CENTRALBK,Central Bank of India,0.16501650165016735,-1.9417475728155271,-0.8025682182985555,0.9724473257698448,-0.4838709677419309,0.0,-1.7432646592710006,3.782894736842112,1.1647254575707084,-3.531300160513637,2.635914332784175,-1.1400651465797975,-0.647249190938509,-0.8025682182985555,1.3008130081300766,0.49019607843136787,2.341137123745829,2.9259896729776176
318,CENTRUM,Centrum Capital Limited,-0.23696682464455313,0.476190476190483,-0.943396226415091,-0.9345794392523332,0.4694835680751073,-0.9302325581395315,-0.4629629629629695,3.8461538461538494,2.2113022113022076,-1.4527845036319476,1.7241379310344724,0.0,-3.33333333333333,-1.1764705882352942,-0.7009345794392458,0.4694835680751073,2.4038461538461537,-1.6548463356973895
319,CENTUM,Centum Electronics Limited,0.5904961565338955,3.1685952200713783,-1.1121805154529023,1.0409162944820665,-1.5391162493793917,0.894518391298125,0.12538960341059718,-0.3569771177667511,1.5736611189673333,-0.9090255820638018,2.9213815546187414,6.280459047319593,-3.511566173682211,-0.7041457996008517,-2.155331220985926,1.128954133909599,-2.52061162968075,-0.46274538158417006
320,CENTURYPLY,Century Plyboards (India) Limited,1.500527823857628,-0.09792843691148433,-1.8121301775147929,-0.353773584905657,-0.13983955251343866,1.8439397346525852,-1.9476701455240337,3.0991892096688534,-1.4045573403063096,-0.7268412074464107,0.09651076466220895,-1.2173657964212314,3.3735122431961186,-2.483921046795308,-0.1771087004649003,1.111774362035507,0.36695873586460653,0.8839528558476917
321,CENTURYTEX,Century Textiles & Industries Limited,0.4372958029655715,2.79528779580448,1.313929749254051,-1.7082582968870619,3.005087979648084,1.3210181505745842,-2.502617801047118,0.39949537426408266,6.048274708735158,0.9624043223773151,-0.7596067917783811,-0.7208605966507707,-1.7274262982943611,0.4213636861114051,-1.5992676754078843,5.721279744961858,1.4027593372972322,0.5397562391178151
322,CERA,Cera Sanitaryware Limited,-0.7040234462106973,2.4370027607181757,0.7933427622274142,-1.6586987883218267,0.5339559567632277,3.934080493179575,3.201277999846526,1.9508413581212698,-1.9285629590363462,0.3900177853711872,-1.7684080200846053,-3.2733442001264095,-1.0259246821147963,0.737640214658602,-1.1591998373973031,-0.648796534540601,0.47911089584574673,-0.28390920126878044
323,CEREBRAINT,Cerebra Integrated Technologies Limited,,,,,,,,,,,,,,,,,,
324,CESC,CESC Limited,1.934623082054707,0.20053475935829637,-0.20013342228152858,-0.06666666666666288,0.0,0.06671114076050322,-1.2516469038208204,0.596421471172966,0.532978014656903,0.7382550335570431,-0.40106951871657376,-0.4657351962741298,0.1332445036642352,-0.9894459102902375,3.622693096377295,0.2741603838245412,0.6206896551724177,0.7644197359277236
325,CGCL,Capri Global Capital Limited,1.2994314987193074,-0.03746955598575589,-0.29886059398542775,0.3624320439917487,-0.5407085146053477,1.1313639220615965,-0.21324636226794347,2.1789284798769546,-1.5582613084347876,1.6220028208744681,2.936712202204184,-1.6486012851301417,-1.470870371554646,1.8166427920302184,-1.7025089605734856,2.1309975160151744,1.050267520972314,-1.175011423722175
326,CGPOWER,CG Power and Industrial Solutions Limited,0.23779724655819492,-0.5847953216374325,-1.5194216395049598,-1.0308028134853262,-1.221849544801142,-1.2538443340430594,3.8830179405259306,-0.45259938837921043,1.18826587448942,-0.46815325859308465,1.7040471118907434,2.6759294995497322,0.56928451287359,-0.9737347853939812,1.5879213848757057,1.3454689354966272,0.03958828186857591,0.10568031704094512
327,CHALET,Chalet Hotels Limited,-0.9143100148841189,1.1397849462365617,1.3513513513513489,0.20749153652942853,-0.7478864079774525,-1.1570602099849963,1.5337756989013405,1.6250276365244232,-0.9308947541342679,-0.4361574528404754,2.0474018026037584,-0.26634113860836506,0.15560742469711875,1.615089225208953,-0.13534852244530177,2.084052964881983,-1.597552685248133,2.843160102540198
328,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,2.148944053353098,0.05560704355884236,0.44684416309811525,-0.46330615270570796,1.4858002633063714,0.2073124764417683,-0.8409643057372453,0.4693954187007135,0.4147812971342469,-2.122162760656948,-0.5323054331864864,-0.5294869454080866,-0.1640539555231457,-1.4195867026055664,1.848462664714499,0.36737692872887584,-0.6931776723823546,0.5318173482486871
329,CHEMBOND,Chembond Chemicals Ltd,-0.9731460950973119,-1.3249057979822645,-1.5438008616562922,-0.08370202080592273,-1.6580432737535307,0.4725897920604915,0.17753580305361583,0.45178932350492856,1.4840733590733675,-1.7427385892116236,2.0692158760890638,-1.5604526503871379,-2.042007001166861,0.3277920861624859,0.8262511803588289,0.3910415926057671,1.1264230077890924,0.8459214501510574
330,CHEMCON,Chemcon Speciality Chemicals Limited,0.9379103357719002,-0.2245929253228396,-0.1308411214953356,-0.26099925428784065,0.24294524387964014,-0.07469654528477633,0.6389776357827434,0.7192882831724529,0.2466793168880369,-1.7707362534948743,-1.1606484893146565,-1.3449654671028881,-0.8291276135544177,-0.6446991404011502,1.0130246020260534,-1.3209568011424653,0.26848040093073205,0.5941663665826554
331,CHEMFAB,Chemfab Alkalis Limited,-1.36986301369863,0.06854009595613435,0.19228128004394687,0.013736263736266859,-1.9528619528619526,-0.06729475100942127,0.337609723160027,19.996759034192184,1.014896055000826,-1.1648600550072876,-1.9511421319796884,-0.9583660644147719,-1.149246777449911,0.2334993773349938,-0.2639341717124741,-0.6631708821714921,-1.2939564621708022,6.174236301923377
332,CHEMPLASTS,Chemplast Sanmar Limited,1.671503192106788,-1.3059915225111671,1.2410113662723186,-0.10427528675703594,0.06956521739130699,-1.202749140893471,-1.8108199302665642,0.49734373233864326,1.677968049649468,-0.35501603298213724,0.0,-0.6372325898953014,-1.1139867221784732,-0.5483437779767208,0.3481190342504237,0.49655795056991053,-1.4349276974415992,-1.1218653761548663
333,CHENNPETRO,Chennai Petroleum Corporation Limited,1.323345817727843,-9.573267103183557,0.0,0.5448354143019245,-0.38444142921754604,1.7019319227230858,2.3902036971623772,-4.012206148282098,1.5028105999770458,-1.5917814405057473,-0.10149994361115268,2.8534972740981353,-2.3779866379798436,-0.09050797601538121,3.4527153558052435,6.693306693306697,-0.2491280518186348,3.5203094777562804
334,CHEVIOT,Cheviot Company Limited,0.2432991362880662,0.5176489769299673,-0.01222643354932254,0.004075643951740669,-0.16276041666666669,0.6017438290556231,-0.19202484066023118,0.4926917392018394,-0.2089564469209616,0.016391427283515805,-0.29417773237997213,-0.20794259153550962,-0.2237500508522843,-0.5743639525947608,3.8563327032136185,0.6553911205073996,0.012686598722890088,-0.0845058520302531
335,CHOICEIN,Choice International Limited,-0.24127164348567207,0.15636105188344318,0.3280091272104898,1.579023612921931,-0.5617977528090018,-0.02880184331796253,-1.823837127103065,2.1814504478474297,1.5700660308143866,-0.6704562017198692,0.3363556595495859,0.6920924753349922,-1.5654442672851072,0.2615898851910993,0.6730065837600618,1.1992893100384991,-4.388448471121178,-2.147111788336335
336,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,1.2551002306191115,-1.5672065307547753,0.9341264595725851,-2.054292002934699,-1.0040160642570282,2.1248745582267907,-1.6056325934830245,0.02576544853353218,1.1774417796315568,0.19589917722345568,1.4620141342756143,-1.6806357753940948,-2.1584873592521854,0.9652509652509652,-1.7657718403641152,-0.06738260686459924,1.5481332592053978,2.3774080560420394
337,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,1.125375580442497,-0.6351101943328653,-0.2598808879263646,-0.9332761210040811,0.7783783783783833,0.8614109693599363,0.2843083652269024,-1.140478893032804,-0.7829677696144224,-0.8560187154402333,0.674445990793272,0.27911969940955694,0.6918171008539592,-1.5432098765432098,0.8100423797006672,-1.505864947691007,2.646707885887838,2.5872141545651814
338,CIGNITITEC,Cigniti Technologies Limited,1.2008733624454178,-2.327040080286013,0.13818227498273009,-2.139037433155091,-0.5501558774986246,-0.32293443821593676,-1.3286839415619498,3.105628564344155,1.9786332890827456,-1.8489793385865827,-1.6956389143031385,1.498173713861205,-1.2532094388067,-1.8186183302322763,4.832316114012455,-1.7191268319831772,-3.1618659799988134,-1.914831130690156
339,CINELINE,Cineline India Limited,0.4093567251461922,-1.270207852193989,-0.4597701149425352,-0.7981755986317021,-1.4606741573033675,2.1227768215719958,-1.5810276679841802,1.6647531572904741,-1.0789324247586631,-3.7704918032786914,3.8592508513053416,0.6282124500285519,-4.9402823018458175,8.672566371681409,0.7728894173602922,0.05948839976204302,-0.5325443786982282,-0.4711425206124919
340,CINEVISTA,Cinevista Limited,-0.7042253521126736,-5.016722408026756,4.912280701754381,-3.0612244897959138,4.255319148936168,4.832713754646843,0.0,-0.3703703703703756,1.5037593984962352,0.0,-0.37453183520598454,-3.6101083032490973,-0.7168458781361982,-2.105263157894742,4.0145985401459905,-3.8596491228070224,3.6363636363636362,4.961832061068705
341,CIPLA,Cipla Limited,1.3036264517658214,0.5529338862672153,0.0,-0.7193223226539122,2.003282486966596,0.48506014745828485,-0.17915072870770699,0.16975458337375107,0.9993141961399085,-0.14674232048522792,-0.5448530842576288,1.0917674830333342,-0.3870082790378614,-0.05875152998776232,1.03383458646617,-0.10377032168800399,1.003194250349378,-1.2956303266170837
342,CLEAN,Clean Science and Technology Limited,-0.16960912805487768,-1.0187340226639807,-0.47467152730310624,-0.022779043280178782,0.1178304002432593,-0.07216651473716541,-0.12139605462821769,0.6298912006108036,0.8935793244232106,-0.8629577303447978,-1.0952075229427092,-2.1832286664203884,-0.46696326800749416,-1.0514443716801314,-0.3010627879139679,-0.6629913883183832,-1.0905591788730855,0.49785100286533274
343,CLEDUCATE,CL Educate Limited,1.9040902679830667,-0.35137034434293746,-0.9052924791086233,0.7719298245613996,-0.5582693649686052,1.3437057991513477,-3.084304318026045,5.954974582425575,0.21834061135369937,0.29197080291971217,0.587371512481653,-0.4385964912280867,-0.2188183807439701,-0.9393063583815111,3.0528667163067715,-0.8856088560885526,4.230769230769231,1.010101010101019
344,CLSEL,Chaman Lal Setia Exports Limited,0.2828854314002829,-1.5868596881959878,2.423723980610208,-3.3351708930540305,1.6816143497757847,1.913738931733787,0.5745475438092501,5.325264750378222,-0.6313890559230375,-1.684895063553056,1.4392803598200934,2.0814202632384484,-2.7389103899970197,-0.7680945347119713,-0.9364940005853054,0.915534554046062,-1.1098130841121363,-0.436173306193661
345,CMICABLES,CMI Limited,,,,,,,,,,,,,,,,,,
346,CMSINFO,CMS Info Systems Limited,3.6442752243677003,-2.8533685601056833,-0.49947423764457866,-0.8729641693811133,0.20890455673064665,-1.4919614147909999,-0.9680295503757511,-0.582499683424088,2.4519979242345733,1.0222804718217504,0.8192389006342554,0.9066666666666606,0.6711409395973155,-0.6401707121899113,-0.543838705398597,-0.42266543389249045,0.5845622425933277,2.2829188748471356
347,COALINDIA,Coal India Limited,0.23918243096325786,-0.4329941545789132,0.8515283842794711,-0.3264417845484222,0.5030621172353481,0.15334063526834363,-0.847089487402254,-0.36788573901753846,0.5002174858634213,-1.9197952218430034,0.17094017094017336,0.10695187165775401,-0.10683760683760685,-0.2557544757033224,1.3828867761451982,-0.17256255392580053,0.06475285991798216,0.28138528138528385
348,COASTCORP,Coastal Corporation Limited,4.259634888438134,-1.4985014985014986,-3.0977734753146176,-1.034680973366541,1.7150652894172587,6.100082712985939,-5.269343780607243,-4.490177736202058,-3.7457230325949857,-3.9605672777585768,12.599805258033115,4.20048701298701,1.5663643858202851,7.774322523322967,3.209536909674461,0.7390300230946856,0.9794776119402958,0.3275620028076823
349,COCHINSHIP,Cochin Shipyard Limited,-1.0172939979654119,1.0871162039077387,2.023381294964029,0.022487069934801134,1.7387325554792918,-0.734292202876612,0.1744141957988894,4.708591392726691,-1.1925309901145316,-0.948088281007153,-0.6025027035377688,11.105389632681073,0.5175983436853002,0.4767270520932651,2.6423487544484026,0.4288777698355927,-1.3312174909635819,0.23860021208908147
350,COFFEEDAY,Coffee Day Enterprises Limited,-1.1922503725782372,4.6801872074882995,-19.269521410579358,-5.70071258907363,-1.6355140186915789,2.3923444976076556,-2.677532013969745,-2.164009111617302,5.783132530120478,-0.4796163069544433,2.0807833537331737,6.241872561768527,-1.410256410256403,-0.25575447570332843,0.38510911424903355,-1.392405063291132,-1.9851116625310103,2.2842639593908594
351,COFORGE,Coforge Limited,0.6058343555010322,-0.8030556319698632,1.8403982501131313,-3.7172291444044374,-1.1587485515643106,-1.8103647915261343,0.15529985982676459,0.6567461123066193,3.5811166018294642,2.273216052303321,-1.003842919341267,1.857393793507246,-1.7126170963307037,-1.1305923756137766,0.42006581383784325,0.35785583825339706,0.5176812151098872,-0.5720289516693867
352,COLPAL,Colgate Palmolive (India) Limited,-0.8135646770753822,0.553319919517105,3.0389001036608554,-0.28832553585028586,0.5112502392213761,-0.597874826752181,0.038061060816128,0.13611738763509648,1.6239694572013579,0.5144462056116348,-0.03613721020737704,1.0874757636215548,0.636276228720095,-0.6462126320521465,-0.7860846295367194,5.177670927641606,0.9411068363421183,0.08293347550501101
353,COMPINFO,Compuage Infocom Limited,0.0,0.0,-2.0080321285140563,0.40322580645160433,0.8130081300812979,0.40816326530612823,-1.6064257028112392,-1.581027667984198,-15.9468438538206,-1.3114754098360608,2.3489932885906017,-1.9736842105263088,-5.000000000000004,4.575163398692805,4.436860068259388,0.6872852233676952,-0.34246575342465024,1.7421602787456445
354,COMPUSOFT,Compucom Software Limited,0.0,-0.508905852417292,-1.256281407035176,-0.5000000000000071,-0.24937655860349484,-3.140096618357481,-0.7194244604316649,1.4598540145985435,0.0,-2.836879432624104,0.2369668246445363,-0.2364066193853294,2.669902912621345,5.9125964010282885,3.457446808510631,-0.5291005291005179,-1.3054830287206267,-2.295918367346953
355,CONCOR,Container Corporation of India Limited,-0.08829372378778737,-0.14693997502020426,0.8371610608979075,-1.5750328131836178,-0.02915876949991716,0.7121356728580902,-0.5330801811012255,-0.5952380952380821,1.5405026903515784,-0.7026275342164905,0.8711701734957515,0.8337675872850477,0.1491090732871095,-2.8043478260869596,2.5183864497437107,1.2562058071310227,1.1642949547218768,-0.7177394983378665
356,CONFIPET,Confidence Petroleum India Limited,0.7161458333333297,1.1191573403554895,-0.6540222367560496,-2.175303902751123,0.12812299807816596,0.19255455712450764,2.1639344262295155,1.060304837640818,0.13271400132715133,-3.3354714560615886,0.5806451612903263,1.639344262295082,-0.586701434159065,-1.4138817480719723,-0.9548058561425843,0.5118362124120172,-3.09981401115933,0.7495315427857696
357,CONSOFINVT,Consolidated Finvest & Holdings Limited,,,,,,,,,,,,,,,,,,-1.0243730130695987
358,CONTROLPR,Control Print Limited,0.7736063708759988,0.20519835841313616,3.3540177519440775,-3.36268407469259,-0.2951638537803575,-1.1372989150766963,2.0930410205484753,-0.6828010014414688,1.446932963903637,-0.3909843606255854,1.0927691234596713,-0.8605455243949324,-0.2529123237277709,3.3341252870832268,1.9210590039551179,-0.5857807735515932,-2.716627634660418,-1.2564557157172556
359,CORALFINAC,Coral India Finance & Housing Limited,-0.42674253200568585,-1.4025245441795233,0.7062146892655368,-0.5617977528089967,-0.5586592178770831,-2.717391304347826,-0.13568521031208755,5.135520684736104,1.3005780346820686,-2.6722925457102553,1.28205128205127,-1.9553072625698207,-0.9681881051175697,-2.4291497975708465,0.9536784741144259,0.5479452054794599,3.546099290780142,-2.2191400832177455
360,CORDSCABLE,Cords Cable Industries Limited,,,,,,,,,,,,,,,,,,
361,COROMANDEL,Coromandel International Limited,2.6362038664323375,-0.2937690047930756,-1.0454916360669113,1.6327165293111492,1.4353312302839092,-0.7617656266304867,-0.22385340205113136,1.731808071178903,0.9570657113832055,-2.517460648389448,-0.5236687924508807,0.3799313000936793,-0.09878854052929151,-1.4298892988929934,1.513969096300928,0.4336921308391658,-0.7519576829331536,1.6606916912695064
362,COSMOFIRST,COSMO FIRST LIMITED,-0.7056998836758364,-0.8686961869618661,0.7747133560582584,-1.2016838882510559,-0.2443307627701035,0.32940094990041013,-0.5106318115997117,0.2751241880015215,-0.11450381679389314,-0.6898643014176263,-0.31738834731353777,0.5699954400364797,-2.287241942670426,-3.2406409427319205,0.9575625680087084,-0.15210777922641672,-0.8616975441619992,-1.283050967604745
363,COUNCODOS,Country Condo's Limited,4.8076923076923075,9.473684210526319,9.195402298850585,7.407407407407403,1.2499999999999956,2.5641025641025665,0.0,0.0,1.298701298701294,-1.2820512820512775,0.0,-3.7037037037037015,2.531645569620244,-1.2499999999999956,1.265822784810122,0.0,-1.2499999999999956,3.896103896103894
364,CRAFTSMAN,Craftsman Automation Limited,0.6660096815065897,-2.921572750210257,4.777326151371962,-0.9265322158198167,-1.2043256531067603,4.463541549343356,-0.6301133756393387,-1.6543389248448142,9.994309720692033,0.7858162605395954,1.9988300745516256,1.137922787407319,0.5696707303178762,-0.42731810618665406,-0.13972282013519585,-1.4110201042442272,1.367415998892982,-1.2901703670590527
365,CREATIVE,Creative Newtech Limited,1.4903706571179804,-1.3461905671185923,-1.9012831319659036,3.9427570093457946,-0.8015451472718449,0.6219026333689721,-0.15523430678181202,2.424724237304988,6.644764730818135,-2.821833161688978,0.9670375376936626,-1.0189378344997917,-0.6442376521116632,-1.4809590973201736,0.42492917847025957,1.084066271221111,-1.4115749142972374,0.333839150227613
366,CREATIVEYE,Creative Eye Limited,0.0,7.352941176470589,-8.108108108108116,,5.71428571428572,-4.109589041095888,-9.87654320987654,5.194805194805188,-1.2820512820512775,0.0,8.333333333333329,-9.999999999999998,0.0,8.108108108108103,0.0,0.0,7.246376811594203,-9.210526315789465
367,CREDITACC,CREDITACCESS GRAMEEN LIMITED,3.5264483627203997,-0.24399126001456,4.529881994670728,-0.18617728637106618,0.6886261907494549,-0.007650816724678402,1.141375841522866,1.3012463745394613,0.7940583889700907,-2.345588518961449,0.2979414951245867,1.808154421902702,-0.9829543238288342,0.16409454971673443,2.384095363814549,-0.1158702253476143,-0.9066793364215718,1.2182903859255254
368,CREST,Crest Ventures Limited,-0.8309643560026265,2.4188129899216153,2.5022956841138604,0.23009664058904739,-0.13786764705881568,0.022983222247751296,-1.2034514078110705,0.6168608636052065,0.11436413540713633,-0.5233219567690583,-2.1811707099933257,3.5014973508408174,-3.1459170013386806,-2.4167210973220166,1.795212765957452,-1.5277171540811874,2.208342627704657,-3.880789022298449
369,CRISIL,CRISIL Limited,0.8929631339444678,-1.0428903333594337,-1.784478117067927,-0.06661713085141585,0.9179293582251643,-1.1400817995909998,0.8169471432621142,1.1772681642178295,-0.6630835977465495,0.8713486962428778,0.16225269548833543,-0.07975420016997273,0.002614960187228771,-1.1272703768340744,-0.83455118837013,0.088533045921713,0.876261972560184,-1.0235847243751475
370,CROMPTON,Crompton Greaves Consumer Electricals Limited,1.462140992167098,-0.9141083132114444,-0.3266288464844578,-1.590255455929619,0.7156244675413266,1.4344970618734798,-1.3637913399249915,0.30779753761971074,0.9145815358067222,-1.3113079019073646,-1.0614995787700008,2.063628546861565,1.6608391608391608,-1.260141550146721,1.329368549938763,-0.3138622493461124,-0.06969855375500562,-0.8979450872042903
371,CROWN,Crown Lifters Limited,,,,,,,,,,,,,,,,,,
372,CSBBANK,CSB Bank Limited,2.5879917184265007,1.0460251046025104,-1.358555460017193,0.5012098167991664,0.0,-0.7376908560644972,0.18906840838776603,-0.3084304318026162,-1.2521150592216543,-0.5887300252312868,0.9680706521739209,1.1683848797250782,0.8665511265164645,-0.4314063848144953,0.31158040505451867,-0.6534823731728211,-0.10307507301151396,2.392260334212845
373,CSLFINANCE,CSL Finance Limited,1.5044519496469249,-2.3241865347128505,-2.8833551769331685,1.5978695073235787,2.393576730798357,-1.1678394969306716,-2.7518928363424546,0.9554608261061297,6.96540880503144,-0.07855459544383347,-0.17252195734002865,-0.8706467661691577,-1.786532295006861,-1.8729397662571174,-0.014981273408243108,1.6445865692096777,-2.5812194036493064,5.311670051554445
374,CTE,Cambridge Technology Enterprises Limited,,,,,,,,,,,,,,,,,,
375,CUB,City Union Bank Limited,1.657671549730151,-0.5368098159509332,-0.7232584697373343,1.1941448382126216,0.0,-0.11542901115812025,-0.9149828440716866,2.6212832550860785,1.187648456057007,-1.826661484648277,-0.2326483132997154,0.3111629716063611,-1.6449885233358663,-0.3810975609756098,1.0007698229407105,1.8025078369906047,-0.07830853563039039,0.31421838177533834
376,CUBEXTUB,Cubex Tubings Limited,,,,,,,,,,,,,,,,,,
377,CUMMINSIND,Cummins India Limited,-0.3224380476896179,1.0908995320961044,0.979481326148691,-1.7294449081802936,-1.2467800103039695,1.4477604139444962,0.7318100452774489,-0.9904086738949124,1.3765952387243472,-0.47596507836332075,0.5685875228096158,-0.1399672529445869,-0.4757273898073412,-0.712421711899796,2.2057450724135124,0.9694880564457491,-1.761951374374981,-2.73531984972466
378,CUPID,Cupid Limited,1.090103900528015,-2.7013589658601185,0.41604260276252286,10.826263371449636,3.869731800766292,-0.24842346646282337,0.24904214559386104,3.12129593046227,2.55267423014586,-0.040502227622516936,-1.51575588352612,1.3543561754598725,1.832029641827908,-1.0993485342019498,0.24489795918367116,-0.8699170544203948,-1.4553429027113258,-0.19896538002387582
379,CYBERMEDIA,Cyber Media (India) Limited,-0.317460317460322,0.6389776357827454,-1.2618296529968411,0.0,0.6349206349206327,-1.2539184952978013,1.2698412698412653,2.605863192182413,-0.647249190938509,-0.6430868167202664,0.9740259740259762,-4.347826086956528,5.5737704918032875,-3.785488958990534,-3.058103975535179,-6.30372492836675,2.949852507374631,0.5934718100890081
380,CYBERTECH,Cybertech Systems And Software Limited,,,,,,,,,,,,,,,,,,
381,CYIENT,Cyient Limited,-0.2863864171013635,-1.0658751307046215,0.42001151644479345,0.4047068426064512,-1.069914541417123,1.9832555586055356,0.08929184696750837,1.0550426875824284,0.9423716938167838,1.2018719421399735,-2.6405716060888476,3.3940042826552426,-5.443255829649383,-0.3162108520873158,-1.2982269739026615,-0.4396548874417284,-0.026438415017025742,0.8162857333244485
382,DAAWAT,LT Foods Limited,-3.347534996956786,-0.42424242424241737,0.5178190679256743,2.1150855365474377,4.247730220492874,4.577822990844354,3.2924693520140025,7.0089955022488715,1.6380952380952423,1.1560693641618496,0.3480278422273694,0.7794232268121589,-0.9266409266409179,-0.499423741836347,0.6573859242072655,1.811023622047253,-3.127383676582757,-0.45558086560364036
383,DABUR,Dabur India Limited,1.1700536641154178,0.5395365292765025,0.017692852087740456,-2.299049265341392,0.6874945609607598,-0.4246100519930755,-0.9016745384285102,-0.7246376811594203,1.5232819802665662,-0.9770311964346814,0.30086821971976274,1.5627728304522317,0.08738203425375743,-3.336430441760284,-0.08439530762089627,2.208229103769528,-0.446543580936028,1.6231782878087013
384,DALBHARAT,Dalmia Bharat Limited,2.4784510990594435,0.43152216813577404,-1.0853157045442667,-4.940745688908688,-0.8220052019433676,0.007361782532948441,-0.947959456503256,0.04377112564745232,-0.08989310009717731,-0.30035849239413903,-0.18375241779497978,-1.5800494955263575,-2.1172524631402543,-2.0956854875490203,0.8254201825581043,-0.49417740053534637,-0.6771649964778372,1.5764933985781597
385,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,-0.1438848920863339,-1.94946774400411,1.497005988023952,1.9779636267091585,1.032725321888403,0.2285253394273485,-1.5744906059804151,-0.6049447659126805,2.1493820526598606,-0.8127914723517685,0.42820821624515537,0.3221908981071254,-1.5594026694859346,1.9124579124579186,1.1856091578086736,-0.4747050047470501,-0.8872160236590971,0.0
386,DAMODARIND,Damodar Industries Limited,2.087912087912094,-2.6737967914438503,-1.8887722980062929,0.6335797254487796,2.823018458197621,0.6557377049180265,-4.6875,1.910828025477704,6.561085972850675,0.6833712984054767,0.9195402298850541,-1.694915254237288,-0.7847533632287027,0.5636978579481398,0.7954545454545486,0.8018327605956505,0.11467889908256229,-2.13243546576879
387,DANGEE,Dangee Dums Limited,-0.743494423791819,-0.7380073800738112,1.4981273408239781,-1.1111111111111138,-1.459854014598535,0.7352941176470562,-3.202846975088976,19.57446808510639,-2.4896265560166033,0.41666666666667257,-0.4149377593361055,0.0,0.41666666666667257,-4.0,-3.8461538461538463,-3.345724907063192,-1.102941176470591,-0.7299270072992675
388,DATAMATICS,Datamatics Global Services Limited,-1.3751572892324246,2.026593305823009,-2.1534320323014806,-1.3105463561498232,-3.676219720232014,-2.7296108852567715,11.777798386348882,-19.034389547980176,2.9529993815708138,6.198177489532879,-0.16392099008278013,2.5897586815773947,-3.7315849117694784,4.165261382799333,2.7907782977985827,2.9718875502007993,-0.15148814828016802,0.519527051236112
