,SYMBOL,NAME OF COMPANY,cm26JUN2024bhav.csv,cm25JUN2024bhav.csv,cm24JUN2024bhav.csv,cm21JUN2024bhav.csv,cm20JUN2024bhav.csv,cm19JUN2024bhav.csv,cm18JUN2024bhav.csv,cm14JUN2024bhav.csv,cm13JUN2024bhav.csv,cm12JUN2024bhav.csv,cm11JUN2024bhav.csv,cm10JUN2024bhav.csv,cm07JUN2024bhav.csv,cm06JUN2024bhav.csv,cm05JUN2024bhav.csv,cm04JUN2024bhav.csv,cm03JUN2024bhav.csv
302,CAPTRUST,Capital Trust Limited,1.9006364922206431,-2.1960919937748504,0.9954593084177442,-1.1565682720524801,0.20757654385054045,1.6260877208402993,-2.37686631199589,-0.2994268115322049,-0.22193768672642347,1.8164435946462745,-0.527362323852338,1.5985946420729096,0.7076514816452872,2.8662420382165528,1.337021668971879,-5.490196078431371,-1.544401544401542
303,CARBORUNIV,Carborundum Universal Limited,-1.5614985725106307,1.5592177283351525,-0.4389065629786759,-2.9530316457505426,-2.8737227898711684,0.9954852640139088,0.512979509005322,2.0978417266187077,1.8643372222547903,3.664762367813295,1.1651142057856094,0.27126167504084897,2.8697361745306953,1.1904379913364322,3.0179822821631688,-9.665860431783578,5.086607254926569
304,CAREERP,Career Point Limited,-0.74386312918423,1.2680477087256776,-1.0190132968808308,-1.6499633341481301,4.709495776810861,3.647698633771057,5.131780783712168,-1.8746579091406586,0.9113504556752152,-1.7900732302685018,-0.2704895861509332,-3.7740760020822486,-0.10400416016641552,4.967248908296956,-1.7299181976666342,-4.994266785577772,4.737123031758741
305,CARERATING,CARE Ratings Limited,0.3677875429881674,-1.5193565078319855,-0.8765794749848337,0.08866903117414766,0.5254269093638709,-1.7152342309111155,-0.14273216998940602,0.8731596303005055,-1.2565925246503138,1.1645170270019443,1.7562081012180284,2.229729729729721,-1.3990672884743547,3.696027633851472,3.8378766140602627,-4.869607604192059,1.6147407003813914
306,CARTRADE,Cartrade Tech Limited,-4.581866731399442,-1.5945058226336246,-2.395663324784327,3.743121485154494,-0.6309337819973561,0.4951690821256067,2.7359017308765994,-0.1919504643962792,-0.35169988276670855,2.207227092135965,-1.7351428394373178,-1.8729096989966525,6.240713224368493,-1.6206940383882036,0.5046311082721233,-7.196632876874745,-3.0127062611395314
307,CARYSIL,CARYSIL LIMITED,-0.757393604231781,-0.04806536890171725,-1.403945263906156,-0.6474015655346949,1.693799377543689,-1.2762940203261721,-1.3062747842313893,-0.8556891766882491,0.2957378950420359,-1.9111540867982428,2.1082587989313484,5.6448644005399435,2.2010409481407103,-0.7159755945710372,3.7127913734099565,-1.4320264765784114,-1.5723861429555792
308,CASTROLIND,Castrol India Limited,-0.9401214926236566,-2.2802223687929914,0.7690846942650991,-0.028476506881823575,2.845707033728698,1.0655616397809662,-0.598244495660275,0.7061728395061762,-1.2243305204624122,2.479380154961249,-0.9800524674553234,3.63170043600924,3.669236905078424,0.7500669702652053,3.321339606974813,-5.935954178599326,-1.5380671622660855
309,CCCL,Consolidated Construction Consortium Limited,,,,,,,,,,,,,,,,,
310,CCHHL,Country Club Hospitality & Holidays Limited,-1.2841091492776993,-0.9013785790031715,7.342060330108134,2.3296447291787916,-0.34822983168890725,-3.473389355742302,-3.617710583153338,-1.0683760683760646,3.4825870646766113,-1.6847826086956452,1.9390581717451405,0.8379888268156545,11.526479750778803,6.291390728476828,3.4246575342465753,-6.709265175718854,-3.987730061349695
311,CCL,CCL Products (India) Limited,-1.1669884980270224,0.14292920800402034,-0.9658617818484521,-1.4038256300796248,0.9865693914773556,-1.9588718198813224,1.4429419525065963,-0.2877579544520266,0.7371210866324219,-0.07448481337415075,0.9271633812228458,-0.6967485069674738,4.807441536990346,-0.5446999827079332,0.8897418004186861,-0.9161624891961891,0.9951117318435834
312,CDSL,Central Depository Services (India) Limited,-0.8795420484976582,0.12299215310063218,0.27873704982733555,-0.6104587021010589,-0.5922207057905958,-1.0466406212318657,-1.962360506903726,0.6089438629876395,0.30779508959460844,0.3688004406446954,1.0062649669819175,-0.7085214718032471,2.339986235375093,3.3690736317902306,-0.07616532954199248,-8.648560892455404,3.66158580564505
313,CEATLTD,CEAT Limited,1.7242423630600368,0.44209202814786297,-2.116045020545079,1.4029790660225405,-0.09652509652510018,-1.1411077094350055,-1.2505153222481757,0.2992891881780735,0.39932786399129816,0.17625158428389645,-0.26269529321138624,3.069970073899132,0.6289179333797831,2.0551525161505984,1.677224607797299,-1.7420001670983485,1.5096259859214811
314,CELEBRITY,Celebrity Fashions Limited,2.374670184696566,-0.42038885969522777,1.3851891315929759,-0.15957446808511241,3.8100496963003936,-0.5491488193300462,-0.3284072249589421,2.1240916713247566,0.5621135469364892,-1.056729699666303,-0.8820286659316435,2.4858757062146966,-0.8403361344537934,4.692082111436954,7.232704402515726,-8.620689655172404,-3.064066852367692
315,CENTENKA,Century Enka Limited,-0.17358241031574717,-1.0469491248159624,-2.8217152849535014,-1.4182729979627124,2.9525653436592565,-0.585451920763508,-3.8479333744601996,1.0283577438454383,1.230283911671917,0.5790433885936348,2.3461600909238585,3.330257528730815,0.6076462148704378,-0.10959366042825447,8.02294872962391,-10.006556302245544,1.236206753505359
316,CENTEXT,Century Extrusions Limited,-1.8990273274664202,-2.130553037171346,0.6846188954815088,-1.5280898876404487,5.550284629981033,-0.8466603951081998,-2.16290842153704,-2.9910714285714204,3.321033210332098,9.994926433282592,-1.6957605985037398,1.7766497461929007,9.141274238227139,4.941860465116288,-3.37078651685394,-4.3010752688172085,0.5405405405405482
317,CENTRALBK,Central Bank of India,-0.6634023061127811,-1.2940442781415626,-0.5735544876763363,-1.2551660799020254,0.492231964313172,0.12320961034960463,-0.7641754546843954,-0.5018248175182456,-0.8294374905745697,3.641763050953432,-0.48219007621715565,-0.7870370370370231,1.0920436817472745,3.8056680161943226,2.066115702479339,-16.32088520055325,11.832946635730844
318,CENTRUM,Centrum Capital Limited,-1.2087635356333517,-2.0473606314750823,1.2487512487512489,-0.7190676915447537,-0.5180069067587589,-0.46648661919960166,1.647117544297471,-0.4719324391455483,-0.049652432969223254,-0.19821605550049132,1.9964619661359595,1.4615384615384621,4.278074866310164,0.8086253369272159,4.9504950495049505,-7.460732984293197,-1.9255455712451859
319,CENTUM,Centum Electronics Limited,-1.102532520203077,-0.22480666626701037,-0.539605879020969,-0.3535143485235469,0.8176345503009892,-1.5160900215320203,-1.2006411190441446,3.777293897054379,-0.7474110760918532,-0.8157432492780401,-0.9320159268544437,4.952793685188051,-1.473099914602909,3.246528324463909,2.2703851603761436,-11.393922100156946,0.1743654241939146
320,CENTURYPLY,Century Plyboards (India) Limited,1.9223923104307583,0.11404946895715368,-0.658546948024356,-2.134442134442131,-0.12458471760797027,-0.2416626389560174,3.464780682954708,2.9794747296402564,-0.29340570674099614,-1.3102649486028766,-0.25272582857968084,0.4861413437817476,2.712773885825018,3.1995077680356796,0.03847041624990383,-2.175222038235727,2.3023023023022917
321,CENTURYTEX,Century Textiles & Industries Limited,-0.8470506047242757,-1.6827645417471484,5.036522680133457,-2.4671269624873524,-0.681371478488749,-2.9420492602484245,5.052439377407659,2.9456262607738863,4.799884687454938,-1.088299591293586,0.6649763191886158,-1.4404601928471947,0.7194757087904304,14.29734570916788,-2.8706998813760403,-10.291578972260975,4.720041603724521
322,CERA,Cera Sanitaryware Limited,-0.07165074427905718,-1.5340862479149004,0.571488289715419,9.581758674936241,2.1858832224685973,0.4883302077724322,5.613695639384775,1.1390982414385777,1.9725754041554893,-1.0446964643095422,1.8653800414528898,2.088175101460335,0.7492678562691824,3.446705132098383,-1.075038087676754,-2.3666531655470022,2.1864786561434033
323,CEREBRAINT,Cerebra Integrated Technologies Limited,,,,,,,,,,,,,,,,,
324,CESC,CESC Limited,10.907170209956412,-0.40113105806535493,0.8555511341026608,0.4664179104477536,0.42154566744732286,-1.183549325575258,0.994991652754597,-0.24646949107381064,0.832885545405702,0.7511673546727923,0.708784842908758,-0.18367346938776205,3.2665964172813524,4.6306504961411115,3.5782261134373945,-13.699080157687252,3.5022101326079405
325,CGCL,Capri Global Capital Limited,-0.7365967365967424,-0.9512375323236064,-1.6753688989784328,-1.126773208834616,1.6055464331326315,-1.5005840596639426,-0.7225691347011491,4.746776303494673,0.28110944527735865,-0.18705574261130084,-0.3355704697986572,-0.274227283290729,0.27965509205313177,0.0,2.3372287145242097,-6.217848356072469,5.62248995983936
