,SYMBOL,cm19MAY2023bhav.csv,cm18MAY2023bhav.csv,cm17MAY2023bhav.csv,cm16MAY2023bhav.csv,cm15MAY2023bhav.csv,cm12MAY2023bhav.csv,cm11MAY2023bhav.csv,cm10MAY2023bhav.csv,cm09MAY2023bhav.csv,cm08MAY2023bhav.csv,cm05MAY2023bhav.csv,cm04MAY2023bhav.csv,cm03MAY2023bhav.csv,cm02MAY2023bhav.csv
370,CROMPTON,0.2560567264132384,-0.03937783028154925,-0.23571007660578383,0.058962264150945624,-0.2352941176470566,-0.7202647459606862,0.0,0.35163117796445953,-0.5633255633255589,0.605823724838766,-0.4087193460490397,-0.21363371528452568,-0.4639474192924758,1.4711651628089335
371,CROWN,1.4204545454545454,-0.7052186177715091,3.503649635036505,-4.993065187239937,-0.13850415512466555,0.13869625520112142,-2.0380434782608696,-0.27100271002710413,-0.5390835579514901,-0.2688172043010791,2.338376891334254,-1.6238159675236845,-1.0709504685408262,-1.968503937007874
372,CSBBANK,-2.255509641873263,0.29355897081677285,0.9940704569236215,-1.3759889920880632,-0.1717032967032967,0.2754820936639158,0.41493775933609567,-1.5656909462219273,0.8409129912476363,4.239713774597504,-2.9850746268656794,0.52337752965806,1.2363122571529495,1.2880143112701332
373,CSLFINANCE,-0.6717627982395129,0.9824561403508745,-3.5641777577261475,4.0854660718478595,-0.513898621817343,-2.193283070596291,0.6901311249137336,-1.607062019013133,2.103073723133816,-0.25357307514984384,-0.06910850034554511,0.11531365313653136,-3.019458734063968,-0.6444444444444394
374,CTE,-1.8918918918918868,0.18050541516245744,-0.35971223021583243,-1.24333925399644,0.6255585344057092,0.35874439461883917,-0.535236396074928,1.4479638009049722,-2.9850746268656763,0.4409171075837742,1.431127012522369,-0.8865248226950355,2.4523160762942804,3.8679245283018817
375,CUB,1.0068320747932233,-1.1024182076813536,1.3698630136986345,-1.874778917580478,2.279305354558615,-0.5397625044980209,0.7249003262051469,-0.6123919308357512,0.9821753364860115,0.9548292324641814,-4.321855235418134,-0.10530010530008935,-0.2450980392157022,0.8118602188492804
376,CUBEXTUB,-1.2300123001230012,-2.983293556085919,2.070645554202196,-2.3781212841854935,0.7185628742514902,4.2446941323345895,-0.3731343283582231,-0.6180469715698393,-3.3452807646356,3.846153846153857,0.49875311720697185,-0.6195786864931846,-1.585365853658533,-0.12180267965894558
377,CUMMINSIND,-0.26459049298986703,-0.20637955628395951,-0.10611205432937182,0.009096146266037473,0.6715301730716401,0.6296842363926772,-0.7650806230377636,1.121967758838567,0.2564894932014889,1.3847985462748233,-0.6907280647168581,1.5225219533767078,-1.0811148606424168,1.5580871386411927
378,CUPID,-0.48393341076267904,-1.487414187643012,-1.7609591607343533,2.6538461538461453,-2.47561890472619,-0.018751171948229714,0.0,-2.236480293308899,0.25730564234515296,2.178403755868549,-2.952433023510123,-0.7416787264833411,-3.153468815697267,1.5477673011919464
379,CYBERMEDIA,-1.1976047904191574,-5.9154929577464825,9.907120743034065,-2.1212121212121295,0.6097560975609843,-1.5015015015015016,1.2158054711246158,-1.7910447761194073,0.6006006006006092,-0.29940119760479467,0.6024096385542039,-0.30030030030028326,-1.1869436201780583,-2.3188405797101366
380,CYBERTECH,5.288852725793328,-1.2057877813504823,-1.8927444794952615,-2.3488640739314572,-0.7262996941896154,4.891740176423423,0.9716599190283424,-0.9225832330525516,2.2140221402214046,-0.5301794453507271,-2.4661893396976997,-0.1588562351072302,-1.4095536413469045,1.1084718923198777
381,CYIENT,0.9553769078410776,0.015536997475241442,4.641710360525131,-3.2596728530984445,5.1734833133451845,-2.101214574898789,-1.7775480176561744,8.131234950120396,-3.5700957830575906,0.44564764681382,1.858136772441888,0.8859405093087875,-0.13676967132537585,-0.8559684732404031
382,DAAWAT,1.6824849007765215,3.7136465324384837,-0.5340453938584729,-1.3175230566534917,0.3083700440528584,4.224058769513309,1.9662921348314686,0.09372071227740797,-1.7947537965945721,0.2768804799261757,-1.4552069122328408,0.9641873278236889,0.6934812760055478,-2.3035230352303495
383,DABUR,-0.8310249307479266,-0.095428953144384,-1.2812058407913245,-0.43147922333738953,2.8359216745442133,-0.3556324490580589,1.147190355823467,-0.6951148870438353,0.7783615489394824,1.762376237623758,-4.78883861236802,-1.4034761594943894,0.27961599403485876,0.666166260086333
384,DALBHARAT,-0.2399883642005148,-0.6789618144170997,-0.11303239460332189,0.32088399922795263,-0.4419677171406523,-0.08879502747845684,-0.1342121030557307,0.5034203680508631,-0.4865888444114019,3.63166654246466,-0.5607153443335706,1.1442562334482633,0.0524934383202077,0.20288548241658924
385,DALMIASUG,-1.372655612938286,1.5737161789066785,-0.30278007156620496,-0.05502063273727335,0.12394986916402387,-0.34312379906670326,-0.46448087431693674,-1.546738399462004,0.5409060175794456,-1.1099224391548483,-0.17354158323322227,2.308112537558041,0.08201202843083963,-1.175199243549903
386,DAMODARIND,-1.2091898428053205,-2.014218009478676,-2.98850574712643,4.819277108433735,-2.5821596244131486,-0.5834305717619603,-1.3808975834292323,2.7186761229314556,-3.7542662116041083,-0.6779661016949088,-1.5572858731924422,1.8120045300113348,-3.7077426390403554,4.323094425483501
387,DANGEE,0.0,-1.8867924528301887,-1.486988847583638,-0.7380073800738112,0.0,0.3703703703703756,-1.459854014598535,-0.3636363636363688,-1.0791366906474844,1.8315018315018317,-3.1914893617021227,0.35587188612098886,-1.7482517482517481,-0.694444444444442
388,DATAMATICS,4.612604952704855,1.6090712742980537,-0.6650933276121053,-2.2031053294167013,0.5485232067510597,2.508650519031147,-0.3663003663003761,0.3350989082261402,6.455696202531648,-1.4962593516209526,7.546019748872375,-0.9658336351563444,0.16930705042931155,19.407942238267147
389,DATAPATTNS,-0.12774177467596926,-2.149324715709887,2.5896850467581936,4.0618388934092815,-3.3531502626529495,-2.172508231529062,-0.6390264783220232,-3.6783978795464614,-0.1176643624062362,-0.6865322816243062,-0.1138054801715863,3.785699142917714,-1.8606033585971145,1.1605881114886167
390,DBCORP,0.7973143096936539,-0.41788549937317176,-0.540315876974224,0.6694560669456043,0.12568077084206594,-0.5416666666666714,1.30856901646264,-0.04219409282700182,-0.2944888514934744,-0.16799664006720105,0.29486099410277533,-2.1434460016488,1.6764459346186085,1.7050298380221656
391,DBL,-2.3642732049036845,-0.17482517482516488,-1.0380622837370308,0.5508843142940082,-0.1736613603473293,-3.3296026860660266,0.9604519774011235,-0.5059021922428363,0.08438818565401164,-0.5037783375314894,-0.6119610570236408,0.6438969764837658,-0.5567928730512249,-0.5261700360011171
392,DBOL,-0.41791044776118724,-0.2976190476190476,0.4484304932735426,-0.41679071152127933,-1.2929767851895486,0.8595139300533593,-0.23654642223536704,-2.169511136823836,1.5271659324522728,2.498494882600846,-0.7765830346475575,-0.14912019087384432,0.38922155688623095,0.4813477737665532
393,DBREALTY,2.3462270133164345,-0.8176100628930889,-3.8694074969770287,-0.24125452352231946,1.468788249694006,0.43023970497849856,0.3701418877236239,-1.8170805572380377,-1.373954599761058,-1.9906323185011743,-3.1196823596142935,0.2844141069397042,-0.8460236886632826,0.6814310051107423
394,DBSTOCKBRO,-0.20964360587002392,1.7057569296375357,-0.21276595744681154,-1.0526315789473684,0.21097046413502413,-1.863354037267078,1.0460251046025106,0.20964360587000905,1.4893617021276655,-2.28690228690229,-1.2320328542094483,1.4583333333333393,-2.439024390243908,-0.6060606060606003
395,DCAL,0.19319938176197837,0.9754194303550525,-1.1188271604938185,3.6799999999999957,-0.0799360511590682,-1.4960629921259887,2.2544283413848607,4.063678257226652,-2.2922636103151954,-1.4919354838709633,-4.136064940085037,1.850393700787397,-8.170643528561108,-0.07225433526011149
396,DCBBANK,-0.21891418563922943,-0.8680555555555556,-0.6896551724137907,0.47639670853182947,0.9178321678321654,-2.263989747970945,4.742729306487694,0.2691790040376825,-0.08964589870012937,5.0376647834274895,-4.881325570980746,2.666666666666672,-0.820793433652536,3.3459000942507178
397,DCI,-2.0522388059701564,1.5792798483891344,4.973474801061008,-0.26455026455024955,-1.977309562398711,-4.989220819217737,-5.002925687536577,4.975429975429972,4.998387616897775,4.692775151924387,4.9982275788727275,4.986974320803884,-4.985855728429994,-4.973118279569896
398,DCM,-0.22522522522521243,3.335919317300219,-1.5278838808250572,2.185792349726785,0.1563721657544868,-0.7757951900698216,0.31128404669261145,-0.07776049766718066,-0.464396284829717,-1.1476664116296864,-0.15278838808251877,1.2374323279195625,0.5443234836703088,1.3396375098502669
399,DCMFINSERV,,,,,,,,,,,,,,
400,DCMNVL,-1.9674355495251057,-1.239530988274703,-1.8737672583826395,1.7391304347826049,-6.853582554517133,1.3257575757575721,4.039408866995077,-0.943396226415087,-1.3478818998716449,0.1285347043701909,-3.473945409429277,-0.4631058968817537,-0.09253547193091036,-1.4290057768318605
401,DCMSHRIRAM,1.5083323196691372,-0.6765736377914731,0.3333535365779744,-2.1759753349934674,0.6024455711303256,0.9331727874774232,1.052503498205266,0.8652430044182705,-0.05519779208832204,0.1166646199189544,-0.8885102239532702,2.138239681750379,-1.824617074510288,0.23856129190115558
402,DCMSRIND,0.4319654427645747,0.8714596949891191,-0.36179450072358904,-0.8608321377331543,-1.6231474947071156,-1.59722222222223,-0.27700831024931144,1.8335684062059197,0.0,2.3826714801444124,-1.14204139900071,1.7429193899782178,-1.1486001435750341,-0.3576537911301859
403,DCW,1.4705882352941144,-2.2123893805309733,-2.0585048754062747,-2.2245762711864496,-0.4219409282700332,3.0434782608695623,-6.598984771573605,3.5751840168244016,-2.261048304213775,1.778242677824271,2.1367521367521367,1.7391304347826024,-0.7551240560949329,1.3114754098360688
404,DCXINDIA,-2.282525995434948,5.39962576851109,3.228476821192066,1.0315026484527428,-1.7798466593647317,-0.1913091008472229,0.3840877914951927,0.3303055326176682,-4.520367936925095,4.1894852135816025,-1.5102481121898659,0.7061379684953892,-1.1543624161073855,-2.0510123586642153
405,DECCANCE,0.9716074705818849,-1.0468966990706194,1.8274774284781974,-0.303654701225471,-0.34583378363773176,0.22746967071056207,1.6964089006389171,1.2265834076717217,-1.4722039112283114,-0.47020229633679106,0.09851138353765075,0.032847914157458476,0.5062176735996379,1.406093069969872
406,DEEPAKFERT,-2.8825811001410475,-4.76830087306917,-0.46791443850266623,1.4753264371714314,-0.42215467747382635,-0.5791991941576315,0.2608988385793561,-0.06728343145500039,-1.2786449684490278,1.0826689047419296,-0.41788549937317176,1.1582685153872208,-0.04225471140032114,-1.3011927600300388
407,DEEPAKNTR,-1.2916348843122345,-0.3243955598357794,2.2651876425461355,-0.14751171035945804,-0.0749935350400851,0.3503308680420397,-1.6236501493451767,0.5132021246567962,0.6248547599989625,1.135948190317021,-1.0899886351895811,-0.840077860874915,3.004880622609157,0.37337146488719175
408,DEEPENR,-1.3460703430308392,-2.415254237288131,0.25488530161427114,-0.2964845404489575,0.21222410865874364,1.0725010725010726,0.8654262224145393,0.7849978194504941,1.1468901632113024,-1.3060513713539401,0.1307759372275427,1.774622892635315,1.3945119208277077,-0.49239033124440207
409,DEEPINDS,-3.4732709151313803,2.349304482225664,0.497048772910849,-1.2879484820607314,-0.30571690614490976,0.09179926560587863,0.8330762110459698,-1.1588899054589676,0.36730945821854566,-2.3902001792650136,-1.239303629389197,0.8330853912525897,-1.2051734273956396,-0.17605633802817566
410,DELHIVERY,-1.162472647702407,0.9526439320723582,-1.3349679880125416,-0.16319869441043547,1.5467476867835839,0.19371800193717686,-2.430133657351154,-1.25316624450073,0.806343233436366,4.611275130043592,-2.4547449259462546,0.1923605386095206,-0.1919912232583778,-2.6175213675213556
411,DELPHIFX,-0.6870229007633588,-1.0574018126888218,-2.2878228782287824,4.633204633204633,-4.80740958541606,-3.6543909348441863,4.9970255800119014,4.99687695190506,0.34471952366028386,-1.3906056860321383,0.46569388388699157,-1.014136447449279,-0.413159908186694,0.21469099831313865
412,DELTACORP,-1.238459806349921,-1.8346595932802732,-0.3524229074889918,1.3619111408796658,2.87092328892972,3.3713200379867017,2.681618722574354,-0.8939357332689027,-2.7262044653349053,0.7339015151515206,-1.1467353147671504,0.8972845336481726,1.1705685618729043,2.2471910112359663
413,DELTAMAGNT,-2.7516778523489895,1.2916383412644499,0.2726653033401539,-0.2719238613188346,0.47814207650272444,-0.5434782608695536,-1.538461538461546,0.0,1.1502029769959328,-0.6720430107526881,-1.0638297872340388,-0.5948446794448153,1.2717536813922392,-0.13368983957218492
414,DEN,-0.3284072249589421,0.0,-1.2965964343598124,-0.6441223832528157,0.16129032258064746,-0.6410256410256387,-1.2658227848101333,3.947368421052641,-0.9771986970684062,-1.1272141706924361,-2.2047244094488168,1.7628205128205152,0.9708737864077693,1.3114754098360608
415,DENORA,-1.3249442391557702,3.290695275428109,-3.1503929665645516,-4.818055027260048,9.170184787874593,8.110736999625894,19.53848217879344,-0.14736090024114412,-0.8456940447199428,2.8601357198160127,0.7294247178640074,-2.386816533070607,1.017823215416629,-1.4620665061959606
416,DEVIT,0.6317689530685946,9.162561576354678,5.072463768115948,0.8877284595300202,1.9701810436634655,-1.0015814443858606,0.1583949313621874,-2.0682523267838677,2.382212811011117,-2.779207411219766,-1.868686868686863,0.6609049313675707,0.6653019447287528,-0.6609049313675561
417,DEVYANI,-0.6516426825957193,5.65117613310384,-4.151773439648053,-0.8181074447777474,3.9104562198923243,0.5699629524080935,-0.22746659084447296,-1.291046870614657,1.1066969353008043,-0.6204173716864201,1.0832383124287375,0.5733944954128439,2.22743259085581,5.700123915737292
418,DGCONTENT,-0.3215434083601332,-4.892966360856273,-1.2084592145015063,0.6079027355623187,0.6116207951070205,5.483870967741945,-0.3215434083601332,-4.012345679012337,-2.40963855421688,0.6060606060606146,6.451612903225806,2.6490066225165587,-0.657894736842103,1.3333333333333286
419,DHAMPURSUG,1.2994923857867975,-1.1837881219903648,-1.091486406032943,-0.11892963330030182,2.0841764467826813,-2.254746835443045,0.13864131511191236,-1.2710207274149394,-2.199273283610633,1.9695787831513305,-1.4982712255090411,2.987141444114742,3.9268092105263204,-0.4095004095004095
420,DHANBANK,0.0,-1.7595307917888603,0.8875739644970541,0.5952380952380826,0.0,2.127659574468094,0.9202453987729974,-1.510574018126888,-1.488095238095238,1.2048192771084292,-2.923976608187134,2.0895522388059784,-1.4705882352941175,-1.1627906976744147
421,DHANI,-2.73224043715847,-1.2145748987854137,0.40650406504064657,-0.5390835579514901,-1.3297872340425532,2.312925170068031,-1.342281879194631,0.13440860215053,-2.1052631578947296,0.396301188903563,-1.0457516339869244,0.1308900523560135,-2.3017902813299194,1.822916666666674
422,DHANUKA,-0.25933609958506226,1.0330887857463658,0.3832569324415652,1.3403396542533041,0.9999230828397817,-0.09221547683086495,0.6341350243600685,0.33364369956548373,0.38946876460507873,-2.543080543536021,-0.12888551933283135,1.1658229789845103,-0.17609677666334544,1.2088337853545068
423,DHARMAJ,-0.6400931044515533,-0.4633651896901311,1.2609970674486837,-5.670816044260028,-1.1484823625922858,0.5499037668408029,0.08255365987892443,-1.3036393264530177,-0.5402485143165856,6.7166330354569075,1.670574443141849,-0.2339181286549741,-0.32060623724862214,0.029154518950443947
424,DHARSUGAR,,,,,,,,,,,,,,
425,DHRUV,-0.4921259842519685,0.8937437934458704,0.3988035892323088,-7.7276908923643095,4.720616570327558,-0.7648183556405327,-1.6917293233082813,0.8530805687203845,2.526724975704562,-3.107344632768359,-1.025163094128606,-0.09310986964619043,-0.37105751391464886,-4.6017699115044275
426,DHUNINV,1.1278195488721938,-4.880100967606236,-1.0201957110139528,-0.9690721649484474,3.0088495575221237,4.212778515567353,3.3473122378955464,-1.9659141874719657,0.9584182325862235,1.8211157215306453,-1.199514120862432,1.0200168724595409,1.0696845205798142,2.37263926360894
427,DIAMONDYD,-1.1814505938842585,-0.47160913035276364,-0.16949152542373166,1.2585812356979376,-1.143647103179593,-0.6864702945581627,-1.5785271174989142,0.09221689413500554,4.4030808729139865,-0.307141028922444,0.4047542563443594,4.835993803461975,1.4693821760524877,0.868606094030066
428,DICIND,-2.133838383838381,-0.7269992479318068,2.1772540983606556,0.5667181865018003,-0.779552715654955,-8.318687756297598,-1.386481802426343,0.6278339727938586,-0.5089647194910327,-0.2768485407774804,2.08431464908148,-2.019153109495788,0.046173381045837576,2.849341089872967
429,DIGISPICE,0.2645502645502683,-0.2638522427440671,0.2645502645502683,0.7999999999999924,-2.3437499999999964,0.7874015748031421,0.0,0.793650793650805,-1.0471204188481824,-0.7792207792207718,1.0498687664041957,-1.0389610389610353,0.5221932114882581,-0.7772020725388711
430,DIGJAMLMTD,,,,,,,,,,,,,,
431,DIL,0.5934718100890081,-0.29585798816566367,4.320987654320983,-4.142011834319523,-4.788732394366205,4.719764011799414,4.953560371517033,0.0,1.5723270440251462,-4.504504504504494,3.4161490683229636,0.6250000000000089,-0.928792569659434,0.6230529595015444
432,DISHTV,-1.661129568106312,-1.3114754098360608,-3.1746031746031744,-4.8338368580060465,2.7950310559006164,-1.2269938650306704,3.8216560509554234,0.9646302250803768,0.3225806451612949,-3.125,-1.5384615384615385,3.1746031746031744,-0.9433962264150966,1.9230769230769278
433,DIVGIITTS,-3.2038311075138273,-0.5233494363929269,-0.18751674256629752,1.0215817603680493,-5.733418367346944,0.8036001285760206,-2.0219198790627306,10.71901806262639,-0.5272285813388767,-1.300924340979117,-1.2975603162803302,0.27105780307650607,3.2174582080156675,8.838306942752752
434,DIVISLAB,-1.7504360234659844,-3.503671970624235,-0.34914391132658884,0.09003509842819528,-1.1628783879579547,-0.4250270335215558,-2.804174877746155,1.2429061243792914,2.948604813924463,-0.13674486447064543,0.2513289972734612,0.4221797323135811,0.46255032731967244,-0.4345298203739488
435,DIXON,1.7310721587290978,0.7632298807875421,1.6669241729755617,-0.8611739877801702,2.4515701557078247,-1.5162963217364303,0.6724868182211018,-0.23111816347297534,-0.1429506389721364,0.4341734272024261,-0.2570738440303595,-0.3524456288145792,-0.02921865869168846,-0.21267108016328587
436,DJML,-1.1120615911035008,2.87474332648871,-9.910147991543342,7.4084586999716056,19.74847042828009,1.8698060941828176,1.905434015525771,3.3175355450236843,-2.1754636233951374,1.3371882905673975,2.82422891118542,-4.302987197724028,2.068965517241375,-4.140570633263736
437,DLF,2.5981084900532645,-2.1070554432265687,-0.4027556968733391,0.7689842999038818,7.386168138547997,0.7278188539741167,-0.33390903857224835,0.5208333333333333,-0.9969061533172964,2.1418539325842776,0.564971751412424,-0.6431996257747632,0.7778432527990599,-0.45753167526982375
438,DLINKINDIA,-0.26639344262295317,-2.3804760952190396,3.4133223003723625,2.1987315010570776,-1.68364165454168,-2.7294783663566515,1.8533772652388796,-1.3208697419223734,-1.6390165900459701,-9.135488557936798,-1.2199497667743011,3.1458179126572907,-4.472335159978799,3.494328576655694
439,DMART,0.7926259072894811,-0.9308275983765555,-2.2720413882302273,-1.2530510302548699,-4.191649331756199,-0.7315130984033554,0.8809193148707869,0.34429051561604407,-0.4934948407357584,2.2136068034017033,0.38220114381363696,0.8581879572312887,0.22843283792548882,0.9666994120075819
440,DMCC,-2.6264070037520177,-3.73237014103886,2.939093484419268,0.3553660270078181,0.7699194270366974,0.08960573476702509,-1.7605633802816902,2.1766504767044474,-2.9165211316800637,-3.6351396836082164,1.7117425539198903,3.0880536439032995,-1.7680707228289012,-0.24208888120352368
441,DNAMEDIA,-3.63636363636364,3.7735849056603805,1.9230769230769162,0.0,1.960784313725501,-3.7735849056603805,1.9230769230769162,0.0,-1.886792452830182,3.921568627450984,-3.7735849056603805,0.0,0.0,3.921568627450984
442,DODLA,0.5507159307099229,1.5764849471114728,0.975659854164527,-0.5108817819556555,0.11252045826514144,-0.5594547858813956,-0.02033967253126531,0.14258071086668472,-0.3450725667309426,-0.4043262913170929,-1.4837681736705925,0.8334170097399406,-1.2101974010514875,1.5922604051194265
443,DOLATALGO,-0.31612223393046507,0.0,-1.24869927159208,-1.435897435897442,0.20554984583761854,-1.1178861788617973,0.30581039755352846,-0.8088978766430853,1.1247443762781273,-1.9057171514543687,-0.10020040080159752,0.20080321285140845,-0.8955223880597071,-4.103053435114501
444,DOLLAR,2.8846153846153753,-0.4439511653717997,-1.3413632630714574,-1.016122476629183,1.2205156335710337,-0.7756157300312875,0.9616705591427395,-2.0718417866272003,2.157778999450238,5.956021552351824,1.0744774801295363,0.01472103636096316,-1.5079019863708991,-0.6052745352356149
445,DONEAR,-1.8301982714794076,-1.6991504247876092,0.5022601707684581,-2.497551420176295,3.707465718638894,-3.338242513500237,1.6467065868263389,-2.43427458617332,1.532377656945128,-1.3170731707317018,-0.966183574879227,-3.1352363125877343,1.0879848628192919,-1.9935095039406505
446,DPABHUSHAN,-0.3209459459459421,-5.476608653999674,0.7399067074151373,-0.03215951117541917,1.204231082180631,-2.676591700981941,0.19041574103458137,1.2857602057216329,-0.016069419893927215,-1.1908542394410926,0.6552661019657837,-1.0438083188359812,-0.53484347962877,-0.422932330827057
447,DPSCLTD,0.0,0.0,-0.9389671361502313,0.0,1.428571428571432,0.0,-0.47393364928910625,-0.9389671361502313,0.4716981132075539,-1.3953488372093057,0.0,1.8957345971563913,0.476190476190483,0.0
448,DPWIRES,0.5833121988333785,0.8053176530742769,-1.1123751738086294,0.15191796429928414,-1.2378094523630878,0.6290890790135883,-1.3161162155450736,1.3464200327167397,-1.2795031055900563,-1.2875536480686696,-1.6403328910867234,0.9989036423437746,-1.2272891348814878,-1.1183819155264696
449,DRCSYSTEMS,3.929024081115328,2.467532467532475,-4.3478260869565215,4.6814044213263895,4.911323328785824,-3.2981530343007917,-1.3020833333333335,-1.4120667522464807,0.5161290322580719,-4.320987654320987,-1.3398294762484708,-4.312354312354316,-0.4640371229698442,2.986857825567503
450,DREAMFOLKS,-0.3929471032745569,2.753908272077857,1.1413612565445002,-1.5159327627101211,-0.3596383066173448,0.3505877500515664,-0.5639290474725726,8.54757929883138,1.5943012211668952,3.1490552834149756,-2.0114285714285742,0.4938555185482892,-0.7636197857305598,-0.3067833200772691
451,DREDGECORP,-0.5316792202038136,-1.1244158878504573,0.01460493646851308,3.0398796087283744,0.6970753144415855,-0.045440775522579246,0.44119884375476814,0.33582659136008725,-0.561627200971453,0.015181417944422203,-1.8038163387000463,0.16425265044048215,3.348765432098772,0.3406627438835623
452,DRREDDY,-0.7042571951798635,-1.30313511101193,-0.7430703978915002,-0.07745847672372774,1.174402722733477,-1.4541041482788974,-6.888829535882319,-1.3368469061977362,0.5329013062704986,-0.7162367223065177,-0.5132850241545894,0.31803725579282144,0.037370717517783696,0.41684838281082126
453,DSSL,0.6666666666666636,-1.1565357719203904,0.4457652303120449,1.4248527195506204,-1.1912819818600335,-1.990181769934987,1.6590234691124992,-1.4488900704506151,0.03989361702127055,-2.083333333333333,-1.2345679012345707,1.4878621769772875,-1.1992263056092785,2.1335440537337083
454,DTIL,-2.8757854035766153,-1.4057660233500067,0.7199424046076314,-0.6674612634088227,0.07156488549618592,1.599612215220544,1.7258382642998025,2.735562310030398,-0.679245283018865,2.0015396458814503,-1.9869215291750588,0.4547751389590731,0.05055611729018923,-0.6279829188646068
455,DUCON,,,,,,,,,,,,,,
456,DVL,-0.7419290154401421,-0.2998800479808077,1.7286963595688427,-1.2055455093429777,-0.7379337854008753,5.513468013468011,0.3590285110876428,-1.7431002282631205,1.5595363540568972,0.042167404596244705,0.35971223021582494,2.2058823529411864,-1.2387868432293916,2.3611718408395306
457,DWARKESH,3.0337078651685423,-0.5030743432084995,-0.6111111111111079,-0.3322259136212593,-0.27609055770292656,-2.529601722282033,0.16172506738545087,0.16198704103672323,-2.833158447009447,1.5991471215351813,-1.4188124014713699,1.115834218916059,2.561307901907351,0.16375545851529005
458,DYCL,-1.3791308873276116,0.10419380046888099,-0.23388773388774275,0.6802721088435434,0.6584145377929945,-0.7060669456066916,0.7376185458377119,1.1727078891258087,0.6707807888382077,-1.0618529333687283,-0.9726603575183987,2.894238571814982,0.4619565217391273,1.8544146138942674
459,DYNAMATECH,-1.8893929822546296,3.3090580086323174,2.1375549159218354,-1.9313623532907442,2.3337134169517295,3.6822774633900344,1.2270623902983826,-0.8433143996329316,2.2437556619645367,-1.8964942629064765,2.3487371071225596,-1.4171337069655725,5.516600489989018,1.1743991247563987
460,DYNPRO,0.5578578259483583,0.1436552274541065,-1.4162077104642015,-0.20414572864320893,1.9532500800512216,0.36959665756067306,1.2034477150756184,0.30995106035888703,-2.264030612244905,-0.1273885350318399,0.7378889958293268,1.7131669114047967,2.5430818136188607,-6.929305512301463
461,E2E,-2.077846063798644,-1.951219512195125,-1.2747875354107647,-1.2034704729918866,0.6195437904815513,4.073856975381018,0.41200706297821577,-0.0294204177699223,-0.1175433441081499,-0.4388531304856641,0.17584994138335955,1.1562407352505122,-1.747742499271774,0.14585764294049008
462,EASEMYTRIP,-0.21691973969631545,-0.43196544276456966,0.21645021645020412,0.9836065573770554,-1.4008620689655142,-1.0660980810234542,-0.3188097768331532,-1.1554621848739586,-0.4184100418409953,0.4201680672268818,-0.729927007299273,0.20898641588297057,-1.1363636363636305,0.8333333333333304
463,EASTSILK,,,,,,,,,,,,,,
464,ECLERX,1.2633413199738686,1.7584041374214967,1.4123552991420902,0.6143987938183257,0.4772004241781514,-1.635435681555716,-0.39333555976102674,-0.5021229462802255,-2.750350077196507,0.12942656839834296,0.7899409356089496,0.400189180339797,0.007276696379836934,1.383253412025083
465,EDELWEISS,1.9169329073482357,2.371218315617339,0.32813781788350405,-0.40849673202614384,-5.701078582434518,1.2480499219968977,-0.6201550387596988,-0.9976976208749128,0.8513931888545068,-1.3740458015267263,-4.934687953555886,2.377414561664203,1.0510510510510556,1.2158054711246158
466,EDUCOMP,,,,,,,,,,,,,,
467,EICHERMOT,-0.14680592257036196,-1.4495349638305177,-0.12248155895628696,-0.6915402487358256,0.8865663821749167,6.491351716442008,-0.3351137777127334,1.0304858215795827,-0.3242064310766601,1.1266430210724028,0.4731530560296986,-0.2702823778876081,-0.23240915930456568,1.6676259428675344
468,EIDPARRY,-0.5905314783304951,-0.7549418893414148,0.8414304317339569,-1.6356291260222706,1.6526442307692308,-2.25181123947523,-0.2636461283077758,1.0259445595343655,-2.406854722248965,0.2896591677126581,0.17409807524905255,0.6522585669781975,1.5019762845849847,0.6764822920811734
469,EIFFL,-0.7073088582014031,-0.16812373907195696,0.06729475100941744,-0.933333333333337,-0.19960079840320114,0.9402283411685733,-1.8133860863831188,1.2012012012012088,-1.3495720868992833,0.6626905235255135,1.513622603430878,-0.701402805611211,-0.6306007301692779,1.5161725067385443
470,EIHAHOTELS,-0.8320950965824643,2.978679995919621,-2.6514399205561117,1.256913021618904,3.024966331710354,0.24924706615432313,-0.3724780134505973,-0.7802073709064802,0.7446478436239576,0.9922707332358471,-1.915787316873276,1.1397782613200704,2.2026898231494303,-1.4712020033389006
471,EIHOTEL,-1.1557909944618374,7.451487710219926,-0.7447354904981965,1.617954070981208,1.1615628299894343,-0.5513258072984947,0.8205399682371535,0.21220159151193935,-0.31729243786356126,1.9681854947425212,-0.9877202349172571,-1.6797900262467131,1.007423117709441,-0.0794701986754997
472,EIMCOELECO,-1.7319221375175682,1.8929110105580627,0.6298854063899183,-1.8107302533532008,5.461689587426326,-1.5016642154965625,8.828236879791103,1.0641920653839607,-1.9450705401118775,-0.7868146430346198,-2.6682789197903998,9.992906543713428,-0.017730496453904742,-5.654064904650378
473,EKC,0.809307030854842,0.9188361408881995,-1.010611419909045,-1.2967581047381518,4.535974973931172,-0.7246376811594086,1.8450184501845017,-0.9916492693110677,-0.7253886010362723,-0.6690684508492081,-1.8191005558362778,3.019260801665805,0.2609603340292276,-1.084150748580276
